symbol,date,score,score_bucket,f1_norm,f2_norm,f3_norm,f4_norm,f5_norm,f6_norm,f7_norm,f8_norm,f9_norm,f10_norm,f11_norm,f12_norm,f13_norm,f14_norm,f15_norm,f1_cont,f2_cont,f5_cont,f6_cont,f7_cont,f8_cont,f9_cont,f11_cont,f12_cont,f13_cont,f14_cont,f15_cont,outcome_7d,win,percentile_rank,pct_bucket
BTCUSDT,2019-02-07,18.7,0–20,0.2786,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9121,0.0,0.0,0.6393,0.4192,0.9018,0.0,0.5262,0.3917,0.5,0.3533,0.5,0.9121,0.5,0.5,0.063954,1,70.0,top 50%
BTCUSDT,2019-02-08,14.4,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928,0.0,0.0,0.441,0.0,0.9018,0.0,0.6165,0.2747,0.5,0.3533,0.5,0.8928,0.5,0.5,-0.012537,0,45.5,bottom 50%
BTCUSDT,2019-02-09,14.4,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8921,0.0,0.0,0.4386,0.0,0.9018,0.0029,0.5299,0.3746,0.5,0.3533,0.5,0.8921,0.5,0.5,-0.011281,0,45.5,bottom 50%
BTCUSDT,2019-02-10,19.2,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.8033,0.0,0.8905,0.0,0.0,0.4277,0.0,0.9018,0.0031,0.5327,0.4021,0.5,0.8033,0.5,0.8905,0.5,0.5,-0.004431,0,72.4,top 50%
BTCUSDT,2019-02-11,19.2,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.8033,0.0,0.8943,0.0,0.0,0.4594,0.0,0.9018,0.003,0.4704,0.3303,0.5,0.8033,0.5,0.8943,0.5,0.5,0.07326,1,72.4,top 50%
BTCUSDT,2019-02-12,19.2,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.0,0.0,0.0,0.8033,0.0,0.8943,0.0,0.0,0.4561,0.0,0.9018,0.003,0.4628,0.333,0.5,0.8033,0.5,0.8943,0.5,0.5,0.080351,1,72.4,top 50%
BTCUSDT,2019-02-13,19.7,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.0907,0.0,0.0,0.8033,0.0,0.8946,0.0,0.0,0.4734,0.01,0.9018,0.0031,0.4683,0.5544,0.5,0.8033,0.5,0.8946,0.5,0.5,0.101251,1,74.9,top 50%
BTCUSDT,2019-02-14,15.0,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.0978,0.0,0.0,0.0,0.0,0.8956,0.0,0.0,0.4858,0.0384,0.9018,0.0,0.4798,0.5587,0.5,0.3893,0.5,0.8956,0.5,0.5,0.09324,1,49.5,bottom 50%
BTCUSDT,2019-02-15,15.1,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.1195,0.0,0.0,0.0,0.0,0.8952,0.0,0.0,0.4827,0.0342,0.9018,0.0,0.4915,0.5717,0.5,0.3893,0.5,0.8952,0.5,0.5,0.106251,1,50.3,top 50%
BTCUSDT,2019-02-16,14.9,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.0895,0.0,0.0,0.0,0.0,0.8935,0.0,0.0,0.475,0.0251,0.9018,0.0,0.5004,0.5537,0.5,0.3893,0.5,0.8935,0.5,0.5,0.141259,1,48.6,bottom 50%
BTCUSDT,2019-02-17,15.9,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.2652,0.0,0.0,0.0,0.0,0.8905,0.0,0.0,0.4383,0.0,0.9018,0.0,0.555,0.6591,0.5,0.3893,0.5,0.8905,0.5,0.5,0.037179,1,54.8,top 50%
BTCUSDT,2019-02-18,15.9,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.2876,0.0,0.0,0.0,0.0,0.8719,0.0,0.0,0.3009,0.0,0.9018,0.0,0.6834,0.6725,0.5,0.2508,0.5,0.8719,0.5,0.5,-0.008432,0,54.8,top 50%
BTCUSDT,2019-02-19,15.4,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.2046,0.0,0.0,0.0,0.0,0.8696,0.0,0.0,0.2882,0.0,0.9018,0.0032,0.6694,0.6227,0.5,0.2508,0.5,0.8696,0.5,0.5,-0.023495,0,52.2,top 50%
BTCUSDT,2019-02-20,15.7,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.2604,0.0,0.0,0.0,0.0,0.867,0.0,0.0,0.2679,0.0,0.9018,0.0037,0.6018,0.6562,0.5,0.2508,0.5,0.867,0.5,0.5,-0.037195,0,53.7,top 50%
BTCUSDT,2019-02-21,15.5,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.2215,0.0,0.0,0.0,0.0,0.8698,0.0,0.0,0.3132,0.0,0.9018,0.0035,0.5529,0.6329,0.5,0.2508,0.5,0.8698,0.5,0.5,-0.025121,0,52.7,top 50%
BTCUSDT,2019-02-22,15.6,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.2365,0.0,0.0,0.0,0.0,0.8656,0.0,0.0,0.2913,0.0,0.9018,0.0038,0.548,0.6419,0.5,0.1126,0.5,0.8656,0.5,0.5,-0.036435,0,53.2,top 50%
BTCUSDT,2019-02-23,18.2,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.6898,0.0,0.0,0.0,0.0,0.8531,0.0,0.0,0.2428,0.0,0.9018,0.0052,0.5856,0.9139,0.5,0.1126,0.5,0.8531,0.5,0.5,-0.067136,0,67.8,top 50%
BTCUSDT,2019-02-24,20.5,20–40,0.0,0.0,0.0,0.0,0.9018,0.0,0.3572,0.6809,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.4723,0.0999,0.9018,0.0,0.3511,0.9085,0.5,0.1126,0.5,0.88,0.5,0.5,0.009644,1,77.8,top 25%
BTCUSDT,2019-02-25,18.7,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.747,0.0,0.0,0.0,0.0,0.8746,0.0,0.0,0.441,0.0544,0.9018,0.0,0.4232,0.9482,0.5,0.1126,0.5,0.8746,0.5,0.5,-0.0312,0,70.0,top 50%
BTCUSDT,2019-02-26,18.9,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.7715,0.0,0.0,0.0,0.0,0.8765,0.0,0.0,0.4562,0.0908,0.9018,0.0,0.4845,0.9629,0.5,0.1631,0.5,0.8765,0.5,0.5,0.010901,1,70.9,top 50%
BTCUSDT,2019-02-27,19.4,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.857,0.0,0.0,0.0,0.0,0.8762,0.0,0.0,0.4581,0.1073,0.9018,0.0,0.5232,1.0,0.5,0.1631,0.5,0.8762,0.5,0.5,0.013735,1,73.5,top 50%
BTCUSDT,2019-02-28,17.9,0–20,0.0,0.0,0.0,0.0,0.9018,0.0,0.0,0.6037,0.0,0.0,0.0,0.0,0.8766,0.0,0.0,0.4562,0.1124,0.9018,0.0,0.4744,0.8622,0.5,0.1631,0.5,0.8766,0.5,0.5,0.014709,1,66.1,top 50%
BTCUSDT,2019-03-01,7.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1921,0.0,0.0,0.0,0.0,0.8751,0.0,0.0,0.4536,0.1164,0.4862,0.0,0.4941,0.6152,0.5,0.1631,0.5,0.8751,0.5,0.5,0.010765,1,11.6,bottom 50%
BTCUSDT,2019-03-02,7.7,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596,0.0,0.0,0.0,0.0,0.8751,0.0,0.0,0.4508,0.1198,0.4862,0.0,0.4886,0.6558,0.5,0.3745,0.5,0.8751,0.5,0.5,0.025592,1,13.1,bottom 50%
BTCUSDT,2019-03-03,7.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2817,0.0,0.0,0.0,0.0,0.8772,0.0,0.0,0.4634,0.1484,0.4862,0.0,0.5255,0.669,0.5,0.3745,0.5,0.8772,0.5,0.5,0.027143,1,13.4,bottom 50%
BTCUSDT,2019-03-04,8.4,0–20,0.0445,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.0,0.0,0.0,0.0,0.8833,0.0,0.0,0.5222,0.2527,0.4862,0.0,0.4637,0.6584,0.5,0.3745,0.5,0.8833,0.5,0.5,0.038194,1,15.4,bottom 50%
BTCUSDT,2019-03-05,8.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3099,0.0,0.0,0.0,0.0,0.8725,0.0,0.0,0.4404,0.1095,0.4862,0.0,0.5703,0.6859,0.5,0.3745,0.5,0.8725,0.5,0.5,0.00328,1,14.1,bottom 50%
BTCUSDT,2019-03-06,8.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3394,0.0,0.0,0.0,0.0,0.8715,0.0,0.0,0.4363,0.1135,0.4862,0.0027,0.5282,0.7036,0.5,0.1812,0.5,0.8715,0.5,0.5,0.000711,1,14.5,bottom 50%
BTCUSDT,2019-03-07,8.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3405,0.0,0.0,0.0,0.0,0.8711,0.0,0.0,0.4319,0.1175,0.4862,0.0026,0.5358,0.7043,0.5,0.1812,0.5,0.8711,0.5,0.5,0.003294,1,14.5,bottom 50%
BTCUSDT,2019-03-08,7.9,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3037,0.0,0.0,0.0,0.0,0.8723,0.0,0.0,0.4402,0.1506,0.4862,0.0026,0.5628,0.6822,0.5,0.1812,0.5,0.8723,0.5,0.5,0.015324,1,13.7,bottom 50%
BTCUSDT,2019-03-09,6.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258,0.0,0.0,0.0,0.0,0.8668,0.0,0.0,0.4024,0.0512,0.4862,0.0027,0.5605,0.5755,0.5,0.1812,0.5,0.8668,0.5,0.5,0.021551,1,10.2,bottom 50%
BTCUSDT,2019-03-10,10.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759,0.0,0.8672,0.0,0.0,0.4126,0.0792,0.4862,0.0027,0.5247,0.485,0.5,0.759,0.5,0.8672,0.5,0.5,0.018633,1,25.1,bottom 50%
BTCUSDT,2019-03-11,10.7,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759,0.0,0.8711,0.0,0.0,0.4526,0.1683,0.4862,0.0028,0.5381,0.4672,0.5,0.759,0.5,0.8711,0.5,0.5,0.032592,1,25.7,bottom 50%
BTCUSDT,2019-03-12,10.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759,0.0,0.8704,0.0,0.0,0.4498,0.1506,0.4862,0.0028,0.4745,0.4338,0.5,0.759,0.5,0.8704,0.5,0.5,0.04145,1,25.1,bottom 50%
BTCUSDT,2019-03-13,10.7,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759,0.0,0.8709,0.0,0.0,0.452,0.1506,0.4862,0.0028,0.4887,0.4597,0.5,0.759,0.5,0.8709,0.5,0.5,0.046269,1,25.7,bottom 50%
BTCUSDT,2019-03-14,6.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706,0.0,0.0,0.438,0.1012,0.4862,0.0028,0.5396,0.4687,0.5,0.0609,0.5,0.8706,0.5,0.5,0.026745,1,7.9,bottom 50%
BTCUSDT,2019-03-15,6.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8669,0.0,0.0,0.4097,0.0,0.4862,0.0028,0.5036,0.3614,0.5,0.0609,0.5,0.8669,0.5,0.5,0.01592,1,7.9,bottom 50%
BTCUSDT,2019-03-16,6.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.3509,0.0,0.4862,0.0028,0.5202,0.5774,0.5,0.0609,0.5,0.86,0.5,0.5,-0.003186,0,10.2,bottom 50%
BTCUSDT,2019-03-17,6.2,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0351,0.0,0.0,0.0,0.0,0.8617,0.0,0.0,0.3767,0.0,0.4862,0.003,0.4687,0.5211,0.5,0.0609,0.5,0.8617,0.5,0.5,-0.00076,0,8.3,bottom 50%
BTCUSDT,2019-03-18,6.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0701,0.0,0.0,0.0,0.0,0.8615,0.0,0.0,0.3718,0.0,0.4862,0.003,0.5124,0.5421,0.5,0.1617,0.5,0.8615,0.5,0.5,-0.017219,0,9.2,bottom 50%
BTCUSDT,2019-03-19,6.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0988,0.0,0.0,0.0,0.0,0.8594,0.0,0.0,0.3459,0.0,0.4862,0.003,0.5009,0.5593,0.5,0.1617,0.5,0.8594,0.5,0.5,-0.021151,0,9.5,bottom 50%
BTCUSDT,2019-03-20,6.8,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1421,0.0,0.0,0.0,0.0,0.8568,0.0,0.0,0.3353,0.0,0.4862,0.003,0.5245,0.5852,0.5,0.1617,0.5,0.8568,0.5,0.5,-0.0001,0,10.2,bottom 50%
BTCUSDT,2019-03-21,7.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439,0.0,0.0,0.0,0.0,0.8608,0.0,0.0,0.4053,0.0,0.4862,0.003,0.4603,0.6463,0.5,0.1617,0.5,0.8608,0.5,0.5,0.009873,1,12.2,bottom 50%
BTCUSDT,2019-03-22,7.3,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.0,0.0,0.0,0.0,0.8602,0.0,0.0,0.4114,0.0232,0.4862,0.0,0.5123,0.6248,0.5,0.1006,0.5,0.8602,0.5,0.5,0.018491,1,11.6,bottom 50%
BTCUSDT,2019-03-23,7.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2411,0.0,0.0,0.0,0.0,0.8603,0.0,0.0,0.4015,0.0146,0.4862,0.0,0.5057,0.6446,0.5,0.1006,0.5,0.8603,0.5,0.5,0.017551,1,12.2,bottom 50%
BTCUSDT,2019-03-24,8.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4066,0.0,0.0,0.0,0.0,0.8611,0.0,0.0,0.4188,0.0487,0.4862,0.0,0.5192,0.744,0.5,0.1006,0.5,0.8611,0.5,0.5,0.020694,1,15.7,bottom 50%
BTCUSDT,2019-03-25,7.5,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2378,0.0,0.0,0.0,0.0,0.8658,0.0,0.0,0.4879,0.2083,0.4862,0.0,0.4822,0.6427,0.5,0.1006,0.5,0.8658,0.5,0.5,0.049233,1,12.2,bottom 50%
BTCUSDT,2019-03-26,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1588,0.0,0.0,0.0,0.0,0.8649,0.0,0.0,0.4657,0.1608,0.4862,0.0,0.4741,0.5953,0.5,0.2314,0.5,0.8649,0.5,0.5,0.224537,1,10.8,bottom 50%
BTCUSDT,2019-03-27,6.9,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,0.8565,0.0,0.0,0.3795,0.0,0.4862,0.0566,0.5295,0.5876,0.5,0.2314,0.5,0.8565,0.5,0.5,0.216771,1,10.6,bottom 50%
BTCUSDT,2019-03-28,7.0,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1741,0.0,0.0,0.0,0.0,0.8578,0.0,0.0,0.4006,0.0,0.4862,0.0,0.4847,0.6044,0.5,0.2314,0.5,0.8578,0.5,0.5,0.209798,1,10.8,bottom 50%
BTCUSDT,2019-03-29,6.4,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757,0.0,0.0,0.0,0.0,0.8519,0.0,0.0,0.3781,0.0,0.4862,0.003,0.5321,0.5454,0.5,0.2314,0.5,0.8519,0.5,0.5,0.228946,1,8.9,bottom 50%
BTCUSDT,2019-03-30,6.1,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.8517,0.0,0.0,0.3717,0.0,0.4862,0.003,0.496,0.509,0.5,0.2796,0.5,0.8517,0.5,0.5,0.2321,1,7.9,bottom 50%
BTCUSDT,2019-03-31,6.6,0–20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053,0.0,0.0,0.0,0.0,0.8512,0.0,0.0,0.3734,0.0,0.4862,0.003,0.4766,0.5632,0.5,0.2796,0.5,0.8512,0.5,0.5,0.266354,1,9.5,bottom 50%
BTCUSDT,2019-04-01,14.9,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.2315,0.0,0.0,0.0,0.0,0.8478,0.0,0.0,0.3322,0.0,0.8454,0.003,0.5101,0.6389,0.5,0.2796,0.5,0.8478,0.5,0.5,0.272135,1,48.6,bottom 50%
BTCUSDT,2019-04-02,14.6,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.7904,0.0,0.0,0.1266,0.0,0.8454,0.0162,0.8136,0.6495,0.5,0.2796,0.5,0.7904,0.5,0.5,0.066617,1,46.8,bottom 50%
BTCUSDT,2019-04-03,14.7,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.269,0.0,0.0,0.0,0.0,0.7865,0.0,0.0,0.1165,0.0,0.8454,0.0139,0.8222,0.6614,0.5,0.0,0.5,0.7865,0.5,0.5,0.070687,1,47.5,bottom 50%
BTCUSDT,2019-04-04,14.5,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.2205,0.0,0.0,0.0,0.0,0.7905,0.0,0.0,0.1554,0.0,0.8454,0.0123,0.6768,0.6323,0.5,0.0,0.5,0.7905,0.5,0.5,0.028782,1,46.2,bottom 50%
BTCUSDT,2019-04-05,13.6,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.0859,0.0,0.0,0.0,0.0,0.7813,0.0,0.0,0.1403,0.0,0.8454,0.0173,0.6268,0.5515,0.5,0.0,0.5,0.7813,0.5,0.5,0.010495,1,41.2,bottom 50%
BTCUSDT,2019-04-06,14.3,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.201,0.0,0.0,0.0,0.0,0.7805,0.0,0.0,0.1374,0.0,0.8454,0.0179,0.614,0.6206,0.5,0.0,0.5,0.7805,0.5,0.5,0.007267,1,45.0,bottom 50%
BTCUSDT,2019-04-07,22.6,20–40,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.5933,0.0,0.7696,0.0,0.0,0.1211,0.0,0.8454,0.0348,0.5959,1.0,0.5,0.5933,0.5,0.7696,0.5,0.5,-0.005996,0,85.5,top 25%
BTCUSDT,2019-04-08,22.5,20–40,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.5933,0.0,0.7627,0.0,0.0,0.1118,0.0,0.8454,0.0401,0.5956,1.0,0.5,0.5933,0.5,0.7627,0.5,0.5,-0.042093,0,85.2,top 25%
BTCUSDT,2019-04-09,22.6,20–40,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.5933,0.0,0.7697,0.0,0.0,0.1756,0.0,0.8454,0.0025,0.5337,1.0,0.5,0.5933,0.5,0.7697,0.5,0.5,0.005879,1,85.5,top 25%
BTCUSDT,2019-04-10,22.5,20–40,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.5933,0.0,0.7612,0.0,0.0,0.1583,0.0,0.8454,0.0026,0.5453,1.0,0.5,0.5933,0.5,0.7612,0.5,0.5,-0.013638,0,85.2,top 25%
BTCUSDT,2019-04-11,19.1,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.781,0.0,0.0,0.3159,0.0173,0.8454,0.0022,0.441,1.0,0.5,0.0,0.5,0.781,0.5,0.5,0.046184,1,71.9,top 50%
BTCUSDT,2019-04-12,19.1,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7788,0.0,0.0,0.3099,0.0247,0.8454,0.0021,0.5078,1.0,0.5,0.0,0.5,0.7788,0.5,0.5,0.042101,1,71.9,top 50%
BTCUSDT,2019-04-13,19.1,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7795,0.0,0.0,0.3081,0.0366,0.8454,0.0,0.5701,1.0,0.5,0.0,0.5,0.7795,0.5,0.5,0.047345,1,71.9,top 50%
BTCUSDT,2019-04-14,19.0,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7729,0.0,0.0,0.29,0.0283,0.8454,0.0,0.4207,1.0,0.5,0.0,0.5,0.7729,0.5,0.5,0.028409,1,71.4,top 50%
BTCUSDT,2019-04-15,19.1,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7815,0.0,0.0,0.3483,0.0739,0.8454,0.0,0.5405,1.0,0.5,0.112,0.5,0.7815,0.5,0.5,0.065571,1,71.9,top 50%
BTCUSDT,2019-04-16,19.0,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7693,0.0,0.0,0.3034,0.0291,0.8454,0.0,0.4447,1.0,0.5,0.112,0.5,0.7693,0.5,0.5,0.06433,1,71.4,top 50%
BTCUSDT,2019-04-17,19.0,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.768,0.0,0.0,0.2993,0.0355,0.8454,0.0,0.4592,1.0,0.5,0.112,0.5,0.768,0.5,0.5,0.040543,1,71.4,top 50%
BTCUSDT,2019-04-18,19.0,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7641,0.0,0.0,0.2876,0.0283,0.8454,0.0,0.474,1.0,0.5,0.112,0.5,0.7641,0.5,0.5,-0.016584,0,71.4,top 50%
BTCUSDT,2019-04-19,19.0,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7643,0.0,0.0,0.2862,0.0337,0.8454,0.0023,0.4809,1.0,0.5,0.0459,0.5,0.7643,0.5,0.5,-0.004613,0,71.4,top 50%
BTCUSDT,2019-04-20,18.9,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7625,0.0,0.0,0.2771,0.0128,0.8454,0.0023,0.4648,1.0,0.5,0.0459,0.5,0.7625,0.5,0.5,-0.013038,0,70.9,top 50%
BTCUSDT,2019-04-21,19.0,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7639,0.0,0.0,0.2938,0.0,0.8454,0.0022,0.4728,1.0,0.5,0.0459,0.5,0.7639,0.5,0.5,-0.005531,0,71.4,top 50%
BTCUSDT,2019-04-22,15.3,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.3919,0.0,0.0,0.0,0.0,0.7574,0.0,0.0,0.2694,0.0,0.8454,0.0025,0.4967,0.7352,0.5,0.0459,0.5,0.7574,0.5,0.5,-0.028154,0,51.6,top 50%
BTCUSDT,2019-04-23,14.9,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.344,0.0,0.0,0.0,0.0,0.7456,0.0,0.0,0.2279,0.0,0.8454,0.0031,0.5303,0.7064,0.5,0.2654,0.5,0.7456,0.5,0.5,-0.039774,0,48.6,bottom 50%
BTCUSDT,2019-04-24,15.3,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.3987,0.0,0.0,0.0,0.0,0.7537,0.0,0.0,0.3001,0.0,0.8454,0.0,0.5563,0.7392,0.5,0.2654,0.5,0.7537,0.5,0.5,-0.011376,0,51.6,top 50%
BTCUSDT,2019-04-25,14.8,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.2919,0.0,0.0,0.0,0.0,0.7766,0.0,0.0,0.4346,0.2114,0.8454,0.0,0.4779,0.6751,0.5,0.2654,0.5,0.7766,0.5,0.5,0.056572,1,48.0,bottom 50%
BTCUSDT,2019-04-26,14.5,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.7744,0.0,0.0,0.4116,0.1403,0.8454,0.0,0.4466,0.65,0.5,0.2654,0.5,0.7744,0.5,0.5,0.092614,1,46.2,bottom 50%
BTCUSDT,2019-04-27,17.9,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.1881,0.0,0.0,0.6193,0.0,0.772,0.0,0.0,0.4169,0.1587,0.8454,0.0,0.5209,0.6129,0.5,0.6193,0.5,0.772,0.5,0.5,0.106842,1,66.1,top 50%
BTCUSDT,2019-04-28,18.3,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.2533,0.0,0.0,0.6193,0.0,0.7745,0.0,0.0,0.4108,0.1369,0.8454,0.0,0.4771,0.652,0.5,0.6193,0.5,0.7745,0.5,0.5,0.096605,1,68.2,top 50%
BTCUSDT,2019-04-29,18.2,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.2397,0.0,0.0,0.6193,0.0,0.7743,0.0,0.0,0.431,0.188,0.8454,0.0,0.502,0.6438,0.5,0.6193,0.5,0.7743,0.5,0.5,0.095182,1,67.8,top 50%
BTCUSDT,2019-04-30,16.7,0–20,0.0,0.0,0.0,0.0,0.8454,0.0,0.0,0.0,0.0,0.0,0.6193,0.0,0.7656,0.0,0.0,0.3914,0.0575,0.8454,0.0,0.5029,0.434,0.5,0.6193,0.5,0.7656,0.5,0.5,0.089478,1,59.3,top 50%
BTCUSDT,2019-05-01,11.7,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.2171,0.0,0.0,0.0,0.0,0.7607,0.0,0.0,0.3729,0.0057,0.5591,0.0,0.5017,0.6302,0.5,0.232,0.5,0.7607,0.5,0.5,0.107309,1,31.5,bottom 50%
BTCUSDT,2019-05-02,11.4,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.1835,0.0,0.0,0.0,0.0,0.7548,0.0,0.0,0.3388,0.0,0.5591,0.0,0.5218,0.6101,0.5,0.232,0.5,0.7548,0.5,0.5,0.121564,1,29.6,bottom 50%
BTCUSDT,2019-05-03,11.4,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.2019,0.0,0.0,0.0,0.0,0.7349,0.0,0.0,0.2705,0.0,0.5591,0.0035,0.5998,0.6211,0.5,0.232,0.5,0.7349,0.5,0.5,0.105848,1,29.6,bottom 50%
BTCUSDT,2019-05-04,10.6,0–20,0.0,0.0,0.0,0.0,0.5591,0.0,0.0,0.0856,0.0,0.0,0.0,0.0,0.7263,0.0,0.0,0.2572,0.0,0.5591,0.0038,0.5659,0.5514,0.5,0.232,0.5,0.7263,0.5,0.5,0.235562,1,25.1,bottom 50%
