symbol,date,mvrv,f13_norm
BTCUSDT,2019-08-09 00:00:00+00:00,2.13982687,0.4534
BTCUSDT,2019-08-10 00:00:00+00:00,2.03923311,0.4869
BTCUSDT,2019-08-11 00:00:00+00:00,2.07768124,0.4741
BTCUSDT,2019-08-12 00:00:00+00:00,2.04944243,0.4835
BTCUSDT,2019-08-13 00:00:00+00:00,1.95417056,0.5153
BTCUSDT,2019-08-14 00:00:00+00:00,1.8019476,0.566
BTCUSDT,2019-08-15 00:00:00+00:00,1.85280853,0.5491
BTCUSDT,2019-08-16 00:00:00+00:00,1.86332594,0.5456
BTCUSDT,2019-08-17 00:00:00+00:00,1.83353888,0.5555
BTCUSDT,2019-08-18 00:00:00+00:00,1.85527013,0.5482
BTCUSDT,2019-08-19 00:00:00+00:00,1.95283046,0.5157
BTCUSDT,2019-08-20 00:00:00+00:00,1.92992501,0.5234
BTCUSDT,2019-08-21 00:00:00+00:00,1.80967076,0.5634
BTCUSDT,2019-08-22 00:00:00+00:00,1.81392145,0.562
BTCUSDT,2019-08-23 00:00:00+00:00,1.85888092,0.547
BTCUSDT,2019-08-24 00:00:00+00:00,1.81099778,0.563
BTCUSDT,2019-08-25 00:00:00+00:00,1.8021966,0.5659
BTCUSDT,2019-08-26 00:00:00+00:00,1.8474094,0.5509
BTCUSDT,2019-08-27 00:00:00+00:00,1.81156248,0.5628
BTCUSDT,2019-08-28 00:00:00+00:00,1.73309226,0.589
BTCUSDT,2019-08-29 00:00:00+00:00,1.69107373,0.603
BTCUSDT,2019-08-30 00:00:00+00:00,1.70811556,0.5973
BTCUSDT,2019-08-31 00:00:00+00:00,1.71310224,0.5956
BTCUSDT,2019-09-01 00:00:00+00:00,1.7403943,0.5865
BTCUSDT,2019-09-02 00:00:00+00:00,1.84745992,0.5508
BTCUSDT,2019-09-03 00:00:00+00:00,1.88765943,0.5374
BTCUSDT,2019-09-04 00:00:00+00:00,1.87870879,0.5404
BTCUSDT,2019-09-05 00:00:00+00:00,1.8773914,0.5409
BTCUSDT,2019-09-06 00:00:00+00:00,1.81873604,0.5604
BTCUSDT,2019-09-07 00:00:00+00:00,1.84632204,0.5512
BTCUSDT,2019-09-08 00:00:00+00:00,1.83013043,0.5566
BTCUSDT,2019-09-09 00:00:00+00:00,1.81652807,0.5612
BTCUSDT,2019-09-10 00:00:00+00:00,1.77328813,0.5756
BTCUSDT,2019-09-11 00:00:00+00:00,1.77786135,0.574
BTCUSDT,2019-09-12 00:00:00+00:00,1.82231036,0.5592
BTCUSDT,2019-09-13 00:00:00+00:00,1.81108514,0.563
BTCUSDT,2019-09-14 00:00:00+00:00,1.813611,0.5621
BTCUSDT,2019-09-15 00:00:00+00:00,1.80307986,0.5656
BTCUSDT,2019-09-16 00:00:00+00:00,1.79436332,0.5685
BTCUSDT,2019-09-17 00:00:00+00:00,1.78283665,0.5724
BTCUSDT,2019-09-18 00:00:00+00:00,1.77473473,0.5751
BTCUSDT,2019-09-19 00:00:00+00:00,1.79282081,0.5691
BTCUSDT,2019-09-20 00:00:00+00:00,1.77523927,0.5749
BTCUSDT,2019-09-21 00:00:00+00:00,1.74318445,0.5856
BTCUSDT,2019-09-22 00:00:00+00:00,1.7535283,0.5822
BTCUSDT,2019-09-23 00:00:00+00:00,1.69241697,0.6025
BTCUSDT,2019-09-24 00:00:00+00:00,1.5076985,0.6641
BTCUSDT,2019-09-25 00:00:00+00:00,1.47778949,0.6741
BTCUSDT,2019-09-26 00:00:00+00:00,1.42454001,0.6918
BTCUSDT,2019-09-27 00:00:00+00:00,1.44132571,0.6862
BTCUSDT,2019-09-28 00:00:00+00:00,1.44491153,0.685
BTCUSDT,2019-09-29 00:00:00+00:00,1.42120643,0.6929
BTCUSDT,2019-09-30 00:00:00+00:00,1.45994759,0.68
BTCUSDT,2019-10-01 00:00:00+00:00,1.46687818,0.6777
BTCUSDT,2019-10-02 00:00:00+00:00,1.47560342,0.6748
BTCUSDT,2019-10-03 00:00:00+00:00,1.45721375,0.6809
BTCUSDT,2019-10-04 00:00:00+00:00,1.44209083,0.686
BTCUSDT,2019-10-05 00:00:00+00:00,1.43793767,0.6874
BTCUSDT,2019-10-06 00:00:00+00:00,1.38789488,0.704
BTCUSDT,2019-10-07 00:00:00+00:00,1.45350223,0.6822
BTCUSDT,2019-10-08 00:00:00+00:00,1.44711351,0.6843
BTCUSDT,2019-10-09 00:00:00+00:00,1.5187746,0.6604
BTCUSDT,2019-10-10 00:00:00+00:00,1.51523934,0.6616
BTCUSDT,2019-10-11 00:00:00+00:00,1.4650268,0.6783
BTCUSDT,2019-10-12 00:00:00+00:00,1.47085893,0.6764
BTCUSDT,2019-10-13 00:00:00+00:00,1.46532541,0.6782
BTCUSDT,2019-10-14 00:00:00+00:00,1.46837588,0.6772
BTCUSDT,2019-10-15 00:00:00+00:00,1.43701211,0.6877
BTCUSDT,2019-10-16 00:00:00+00:00,1.41022441,0.6966
BTCUSDT,2019-10-17 00:00:00+00:00,1.42275851,0.6924
BTCUSDT,2019-10-18 00:00:00+00:00,1.40337963,0.6989
BTCUSDT,2019-10-19 00:00:00+00:00,1.40147566,0.6995
BTCUSDT,2019-10-20 00:00:00+00:00,1.4480022,0.684
BTCUSDT,2019-10-21 00:00:00+00:00,1.44819078,0.6839
BTCUSDT,2019-10-22 00:00:00+00:00,1.41660892,0.6945
BTCUSDT,2019-10-23 00:00:00+00:00,1.31849373,0.7272
BTCUSDT,2019-10-24 00:00:00+00:00,1.32043974,0.7265
BTCUSDT,2019-10-25 00:00:00+00:00,1.53033296,0.6566
BTCUSDT,2019-10-26 00:00:00+00:00,1.63052996,0.6232
BTCUSDT,2019-10-27 00:00:00+00:00,1.68313273,0.6056
BTCUSDT,2019-10-28 00:00:00+00:00,1.63844571,0.6205
BTCUSDT,2019-10-29 00:00:00+00:00,1.65571824,0.6148
BTCUSDT,2019-10-30 00:00:00+00:00,1.61181743,0.6294
BTCUSDT,2019-10-31 00:00:00+00:00,1.60646394,0.6312
BTCUSDT,2019-11-01 00:00:00+00:00,1.62077063,0.6264
BTCUSDT,2019-11-02 00:00:00+00:00,1.62876338,0.6237
BTCUSDT,2019-11-03 00:00:00+00:00,1.61294847,0.629
BTCUSDT,2019-11-04 00:00:00+00:00,1.64848919,0.6172
BTCUSDT,2019-11-05 00:00:00+00:00,1.63757092,0.6208
BTCUSDT,2019-11-06 00:00:00+00:00,1.64148312,0.6195
BTCUSDT,2019-11-07 00:00:00+00:00,1.61571232,0.6281
BTCUSDT,2019-11-08 00:00:00+00:00,1.54350145,0.6522
BTCUSDT,2019-11-09 00:00:00+00:00,1.54712396,0.651
BTCUSDT,2019-11-10 00:00:00+00:00,1.58742033,0.6375
BTCUSDT,2019-11-11 00:00:00+00:00,1.52978275,0.6567
BTCUSDT,2019-11-12 00:00:00+00:00,1.5426696,0.6524
BTCUSDT,2019-11-13 00:00:00+00:00,1.5361222,0.6546
BTCUSDT,2019-11-14 00:00:00+00:00,1.51523438,0.6616
BTCUSDT,2019-11-15 00:00:00+00:00,1.48420069,0.6719
BTCUSDT,2019-11-16 00:00:00+00:00,1.48640991,0.6712
BTCUSDT,2019-11-17 00:00:00+00:00,1.4912036,0.6696
BTCUSDT,2019-11-18 00:00:00+00:00,1.43585132,0.688
BTCUSDT,2019-11-19 00:00:00+00:00,1.42462588,0.6918
BTCUSDT,2019-11-20 00:00:00+00:00,1.41836156,0.6939
BTCUSDT,2019-11-21 00:00:00+00:00,1.33896278,0.7203
BTCUSDT,2019-11-22 00:00:00+00:00,1.28344958,0.7389
BTCUSDT,2019-11-23 00:00:00+00:00,1.29339001,0.7355
BTCUSDT,2019-11-24 00:00:00+00:00,1.22636138,0.7579
BTCUSDT,2019-11-25 00:00:00+00:00,1.26222308,0.7459
BTCUSDT,2019-11-26 00:00:00+00:00,1.26841696,0.7439
BTCUSDT,2019-11-27 00:00:00+00:00,1.33297166,0.7223
BTCUSDT,2019-11-28 00:00:00+00:00,1.31736129,0.7275
BTCUSDT,2019-11-29 00:00:00+00:00,1.37249236,0.7092
BTCUSDT,2019-11-30 00:00:00+00:00,1.33947241,0.7202
BTCUSDT,2019-12-01 00:00:00+00:00,1.31531292,0.7282
BTCUSDT,2019-12-02 00:00:00+00:00,1.29871273,0.7338
BTCUSDT,2019-12-03 00:00:00+00:00,1.29767248,0.7341
BTCUSDT,2019-12-04 00:00:00+00:00,1.28246605,0.7392
BTCUSDT,2019-12-05 00:00:00+00:00,1.31656246,0.7278
BTCUSDT,2019-12-06 00:00:00+00:00,1.34019312,0.7199
BTCUSDT,2019-12-07 00:00:00+00:00,1.33632666,0.7212
BTCUSDT,2019-12-08 00:00:00+00:00,1.33937263,0.7202
BTCUSDT,2019-12-09 00:00:00+00:00,1.30638835,0.7312
BTCUSDT,2019-12-10 00:00:00+00:00,1.28784015,0.7374
BTCUSDT,2019-12-11 00:00:00+00:00,1.28292787,0.739
BTCUSDT,2019-12-12 00:00:00+00:00,1.28218893,0.7393
BTCUSDT,2019-12-13 00:00:00+00:00,1.29164777,0.7361
BTCUSDT,2019-12-14 00:00:00+00:00,1.26106197,0.7463
BTCUSDT,2019-12-15 00:00:00+00:00,1.26826677,0.7439
BTCUSDT,2019-12-16 00:00:00+00:00,1.22841184,0.7572
BTCUSDT,2019-12-17 00:00:00+00:00,1.18120445,0.7729
BTCUSDT,2019-12-18 00:00:00+00:00,1.30300236,0.7323
BTCUSDT,2019-12-19 00:00:00+00:00,1.27839546,0.7405
BTCUSDT,2019-12-20 00:00:00+00:00,1.28507153,0.7383
BTCUSDT,2019-12-21 00:00:00+00:00,1.27731542,0.7409
BTCUSDT,2019-12-22 00:00:00+00:00,1.33772206,0.7208
BTCUSDT,2019-12-23 00:00:00+00:00,1.30974111,0.7301
BTCUSDT,2019-12-24 00:00:00+00:00,1.29430833,0.7352
BTCUSDT,2019-12-25 00:00:00+00:00,1.28852354,0.7372
BTCUSDT,2019-12-26 00:00:00+00:00,1.28945009,0.7368
BTCUSDT,2019-12-27 00:00:00+00:00,1.29743017,0.7342
BTCUSDT,2019-12-28 00:00:00+00:00,1.30991222,0.73
BTCUSDT,2019-12-29 00:00:00+00:00,1.32663778,0.7245
BTCUSDT,2019-12-30 00:00:00+00:00,1.29751611,0.7342
BTCUSDT,2019-12-31 00:00:00+00:00,1.28681852,0.7377
BTCUSDT,2020-01-01 00:00:00+00:00,1.28743526,0.7375
BTCUSDT,2020-01-02 00:00:00+00:00,1.24755453,0.7508
BTCUSDT,2020-01-03 00:00:00+00:00,1.31328518,0.7289
BTCUSDT,2020-01-04 00:00:00+00:00,1.31850725,0.7272
BTCUSDT,2020-01-05 00:00:00+00:00,1.31891454,0.727
BTCUSDT,2020-01-06 00:00:00+00:00,1.39343235,0.7022
BTCUSDT,2020-01-07 00:00:00+00:00,1.45871525,0.6804
BTCUSDT,2020-01-08 00:00:00+00:00,1.44434936,0.6852
BTCUSDT,2020-01-09 00:00:00+00:00,1.40023893,0.6999
BTCUSDT,2020-01-10 00:00:00+00:00,1.45520178,0.6816
BTCUSDT,2020-01-11 00:00:00+00:00,1.43755242,0.6875
BTCUSDT,2020-01-12 00:00:00+00:00,1.46084233,0.6797
BTCUSDT,2020-01-13 00:00:00+00:00,1.45276596,0.6824
BTCUSDT,2020-01-14 00:00:00+00:00,1.57463765,0.6418
BTCUSDT,2020-01-15 00:00:00+00:00,1.56868373,0.6438
BTCUSDT,2020-01-16 00:00:00+00:00,1.55078627,0.6497
BTCUSDT,2020-01-17 00:00:00+00:00,1.58368313,0.6388
BTCUSDT,2020-01-18 00:00:00+00:00,1.58583813,0.6381
BTCUSDT,2020-01-19 00:00:00+00:00,1.54314165,0.6523
BTCUSDT,2020-01-20 00:00:00+00:00,1.53413892,0.6553
BTCUSDT,2020-01-21 00:00:00+00:00,1.5503965,0.6499
BTCUSDT,2020-01-22 00:00:00+00:00,1.53544323,0.6549
BTCUSDT,2020-01-23 00:00:00+00:00,1.48547764,0.6715
BTCUSDT,2020-01-24 00:00:00+00:00,1.49494018,0.6684
BTCUSDT,2020-01-25 00:00:00+00:00,1.4807681,0.6731
BTCUSDT,2020-01-26 00:00:00+00:00,1.52095733,0.6597
BTCUSDT,2020-01-27 00:00:00+00:00,1.5779271,0.6407
BTCUSDT,2020-01-28 00:00:00+00:00,1.64585254,0.618
BTCUSDT,2020-01-29 00:00:00+00:00,1.64528656,0.6182
BTCUSDT,2020-01-30 00:00:00+00:00,1.67702648,0.6077
BTCUSDT,2020-01-31 00:00:00+00:00,1.64732688,0.6176
BTCUSDT,2020-02-01 00:00:00+00:00,1.650978,0.6163
BTCUSDT,2020-02-02 00:00:00+00:00,1.64356756,0.6188
BTCUSDT,2020-02-03 00:00:00+00:00,1.6319591,0.6227
BTCUSDT,2020-02-04 00:00:00+00:00,1.61069803,0.6298
BTCUSDT,2020-02-05 00:00:00+00:00,1.69086813,0.603
BTCUSDT,2020-02-06 00:00:00+00:00,1.70571675,0.5981
BTCUSDT,2020-02-07 00:00:00+00:00,1.7097118,0.5968
BTCUSDT,2020-02-08 00:00:00+00:00,1.72664271,0.5911
BTCUSDT,2020-02-09 00:00:00+00:00,1.76640757,0.5779
BTCUSDT,2020-02-10 00:00:00+00:00,1.71346985,0.5955
BTCUSDT,2020-02-11 00:00:00+00:00,1.7792319,0.5736
BTCUSDT,2020-02-12 00:00:00+00:00,1.79208365,0.5693
BTCUSDT,2020-02-13 00:00:00+00:00,1.76851563,0.5772
BTCUSDT,2020-02-14 00:00:00+00:00,1.7883096,0.5706
BTCUSDT,2020-02-15 00:00:00+00:00,1.71075719,0.5964
BTCUSDT,2020-02-16 00:00:00+00:00,1.71695434,0.5943
BTCUSDT,2020-02-17 00:00:00+00:00,1.67061779,0.6098
BTCUSDT,2020-02-18 00:00:00+00:00,1.75425426,0.5819
BTCUSDT,2020-02-19 00:00:00+00:00,1.65794069,0.614
BTCUSDT,2020-02-20 00:00:00+00:00,1.65435215,0.6152
BTCUSDT,2020-02-21 00:00:00+00:00,1.66881312,0.6104
BTCUSDT,2020-02-22 00:00:00+00:00,1.66379813,0.6121
BTCUSDT,2020-02-23 00:00:00+00:00,1.71384131,0.5954
BTCUSDT,2020-02-24 00:00:00+00:00,1.65765413,0.6141
BTCUSDT,2020-02-25 00:00:00+00:00,1.60369037,0.6321
BTCUSDT,2020-02-26 00:00:00+00:00,1.51151916,0.6628
BTCUSDT,2020-02-27 00:00:00+00:00,1.50901158,0.6637
BTCUSDT,2020-02-28 00:00:00+00:00,1.50435395,0.6652
BTCUSDT,2020-02-29 00:00:00+00:00,1.47581569,0.6747
BTCUSDT,2020-03-01 00:00:00+00:00,1.46928146,0.6769
BTCUSDT,2020-03-02 00:00:00+00:00,1.53109223,0.6563
BTCUSDT,2020-03-03 00:00:00+00:00,1.50704354,0.6643
BTCUSDT,2020-03-04 00:00:00+00:00,1.50859699,0.6638
BTCUSDT,2020-03-05 00:00:00+00:00,1.56090164,0.6464
BTCUSDT,2020-03-06 00:00:00+00:00,1.57478419,0.6417
BTCUSDT,2020-03-07 00:00:00+00:00,1.53210003,0.656
BTCUSDT,2020-03-08 00:00:00+00:00,1.39731984,0.7009
BTCUSDT,2020-03-09 00:00:00+00:00,1.36296685,0.7123
BTCUSDT,2020-03-10 00:00:00+00:00,1.3667676,0.7111
BTCUSDT,2020-03-11 00:00:00+00:00,1.37532279,0.7082
BTCUSDT,2020-03-12 00:00:00+00:00,0.87746909,0.8742
BTCUSDT,2020-03-13 00:00:00+00:00,1.00230839,0.8326
BTCUSDT,2020-03-14 00:00:00+00:00,0.91943052,0.8602
BTCUSDT,2020-03-15 00:00:00+00:00,0.9586443,0.8471
BTCUSDT,2020-03-16 00:00:00+00:00,0.9005596,0.8665
BTCUSDT,2020-03-17 00:00:00+00:00,0.97465625,0.8418
BTCUSDT,2020-03-18 00:00:00+00:00,0.97098752,0.843
BTCUSDT,2020-03-19 00:00:00+00:00,1.11612479,0.7946
BTCUSDT,2020-03-20 00:00:00+00:00,1.11275432,0.7957
BTCUSDT,2020-03-21 00:00:00+00:00,1.11317824,0.7956
BTCUSDT,2020-03-22 00:00:00+00:00,1.05120625,0.8163
BTCUSDT,2020-03-23 00:00:00+00:00,1.16908967,0.777
BTCUSDT,2020-03-24 00:00:00+00:00,1.21902362,0.7603
BTCUSDT,2020-03-25 00:00:00+00:00,1.20405859,0.7653
BTCUSDT,2020-03-26 00:00:00+00:00,1.21539093,0.7615
BTCUSDT,2020-03-27 00:00:00+00:00,1.168733,0.7771
BTCUSDT,2020-03-28 00:00:00+00:00,1.12273873,0.7924
BTCUSDT,2020-03-29 00:00:00+00:00,1.06488351,0.8117
BTCUSDT,2020-03-30 00:00:00+00:00,1.16111925,0.7796
BTCUSDT,2020-03-31 00:00:00+00:00,1.16086021,0.7797
BTCUSDT,2020-04-01 00:00:00+00:00,1.20232747,0.7659
BTCUSDT,2020-04-02 00:00:00+00:00,1.2293196,0.7569
BTCUSDT,2020-04-03 00:00:00+00:00,1.22207588,0.7593
BTCUSDT,2020-04-04 00:00:00+00:00,1.24154011,0.7528
BTCUSDT,2020-04-05 00:00:00+00:00,1.22896481,0.757
BTCUSDT,2020-04-06 00:00:00+00:00,1.31870276,0.7271
BTCUSDT,2020-04-07 00:00:00+00:00,1.29919781,0.7336
BTCUSDT,2020-04-08 00:00:00+00:00,1.33180003,0.7227
BTCUSDT,2020-04-09 00:00:00+00:00,1.3184332,0.7272
BTCUSDT,2020-04-10 00:00:00+00:00,1.24393645,0.752
BTCUSDT,2020-04-11 00:00:00+00:00,1.24828502,0.7506
BTCUSDT,2020-04-12 00:00:00+00:00,1.26554137,0.7448
BTCUSDT,2020-04-13 00:00:00+00:00,1.24500204,0.7517
BTCUSDT,2020-04-14 00:00:00+00:00,1.24727346,0.7509
BTCUSDT,2020-04-15 00:00:00+00:00,1.20252464,0.7658
BTCUSDT,2020-04-16 00:00:00+00:00,1.29329091,0.7356
BTCUSDT,2020-04-17 00:00:00+00:00,1.28483033,0.7384
BTCUSDT,2020-04-18 00:00:00+00:00,1.31739282,0.7275
BTCUSDT,2020-04-19 00:00:00+00:00,1.29699559,0.7343
BTCUSDT,2020-04-20 00:00:00+00:00,1.24397211,0.752
BTCUSDT,2020-04-21 00:00:00+00:00,1.2473842,0.7509
BTCUSDT,2020-04-22 00:00:00+00:00,1.29301523,0.7357
BTCUSDT,2020-04-23 00:00:00+00:00,1.35798226,0.714
BTCUSDT,2020-04-24 00:00:00+00:00,1.3603772,0.7132
BTCUSDT,2020-04-25 00:00:00+00:00,1.36573263,0.7114
BTCUSDT,2020-04-26 00:00:00+00:00,1.39182404,0.7027
BTCUSDT,2020-04-27 00:00:00+00:00,1.40592618,0.698
BTCUSDT,2020-04-28 00:00:00+00:00,1.40416612,0.6986
BTCUSDT,2020-04-29 00:00:00+00:00,1.57124906,0.6429
BTCUSDT,2020-04-30 00:00:00+00:00,1.54783671,0.6507
BTCUSDT,2020-05-01 00:00:00+00:00,1.58149669,0.6395
BTCUSDT,2020-05-02 00:00:00+00:00,1.60183196,0.6327
BTCUSDT,2020-05-03 00:00:00+00:00,1.58639791,0.6379
BTCUSDT,2020-05-04 00:00:00+00:00,1.58241067,0.6392
BTCUSDT,2020-05-05 00:00:00+00:00,1.59959352,0.6335
BTCUSDT,2020-05-06 00:00:00+00:00,1.64574813,0.6181
BTCUSDT,2020-05-07 00:00:00+00:00,1.76246608,0.5792
BTCUSDT,2020-05-08 00:00:00+00:00,1.73504927,0.5883
BTCUSDT,2020-05-09 00:00:00+00:00,1.68527866,0.6049
BTCUSDT,2020-05-10 00:00:00+00:00,1.53444392,0.6552
BTCUSDT,2020-05-11 00:00:00+00:00,1.51427708,0.6619
BTCUSDT,2020-05-12 00:00:00+00:00,1.55398556,0.6487
BTCUSDT,2020-05-13 00:00:00+00:00,1.64026769,0.6199
BTCUSDT,2020-05-14 00:00:00+00:00,1.72149026,0.5928
BTCUSDT,2020-05-15 00:00:00+00:00,1.63770129,0.6208
BTCUSDT,2020-05-16 00:00:00+00:00,1.64923495,0.6169
BTCUSDT,2020-05-17 00:00:00+00:00,1.69855053,0.6005
BTCUSDT,2020-05-18 00:00:00+00:00,1.7030904,0.599
BTCUSDT,2020-05-19 00:00:00+00:00,1.70545218,0.5982
BTCUSDT,2020-05-20 00:00:00+00:00,1.66337697,0.6122
BTCUSDT,2020-05-21 00:00:00+00:00,1.58611169,0.638
BTCUSDT,2020-05-22 00:00:00+00:00,1.60231403,0.6326
BTCUSDT,2020-05-23 00:00:00+00:00,1.60568496,0.6314
BTCUSDT,2020-05-24 00:00:00+00:00,1.54008682,0.6533
BTCUSDT,2020-05-25 00:00:00+00:00,1.55903037,0.647
BTCUSDT,2020-05-26 00:00:00+00:00,1.54624899,0.6513
BTCUSDT,2020-05-27 00:00:00+00:00,1.60359036,0.6321
BTCUSDT,2020-05-28 00:00:00+00:00,1.67222784,0.6093
BTCUSDT,2020-05-29 00:00:00+00:00,1.64770853,0.6174
BTCUSDT,2020-05-30 00:00:00+00:00,1.69215433,0.6026
BTCUSDT,2020-05-31 00:00:00+00:00,1.64704955,0.6177
BTCUSDT,2020-06-01 00:00:00+00:00,1.77456298,0.5751
BTCUSDT,2020-06-02 00:00:00+00:00,1.65555855,0.6148
BTCUSDT,2020-06-03 00:00:00+00:00,1.67699652,0.6077
BTCUSDT,2020-06-04 00:00:00+00:00,1.70498933,0.5983
BTCUSDT,2020-06-05 00:00:00+00:00,1.67491159,0.6084
BTCUSDT,2020-06-06 00:00:00+00:00,1.67895972,0.607
BTCUSDT,2020-06-07 00:00:00+00:00,1.69210512,0.6026
BTCUSDT,2020-06-08 00:00:00+00:00,1.6929366,0.6024
BTCUSDT,2020-06-09 00:00:00+00:00,1.69357425,0.6021
BTCUSDT,2020-06-10 00:00:00+00:00,1.71128591,0.5962
BTCUSDT,2020-06-11 00:00:00+00:00,1.60651966,0.6312
BTCUSDT,2020-06-12 00:00:00+00:00,1.63695561,0.621
BTCUSDT,2020-06-13 00:00:00+00:00,1.63756141,0.6208
BTCUSDT,2020-06-14 00:00:00+00:00,1.61687359,0.6277
BTCUSDT,2020-06-15 00:00:00+00:00,1.63326898,0.6222
BTCUSDT,2020-06-16 00:00:00+00:00,1.64602728,0.618
BTCUSDT,2020-06-17 00:00:00+00:00,1.63347313,0.6222
BTCUSDT,2020-06-18 00:00:00+00:00,1.61930293,0.6269
BTCUSDT,2020-06-19 00:00:00+00:00,1.601515,0.6328
BTCUSDT,2020-06-20 00:00:00+00:00,1.61343538,0.6289
BTCUSDT,2020-06-21 00:00:00+00:00,1.6005863,0.6331
BTCUSDT,2020-06-22 00:00:00+00:00,1.66795041,0.6107
BTCUSDT,2020-06-23 00:00:00+00:00,1.65453862,0.6152
BTCUSDT,2020-06-24 00:00:00+00:00,1.60043802,0.6332
BTCUSDT,2020-06-25 00:00:00+00:00,1.59283584,0.6357
BTCUSDT,2020-06-26 00:00:00+00:00,1.57369557,0.6421
BTCUSDT,2020-06-27 00:00:00+00:00,1.5467905,0.6511
BTCUSDT,2020-06-28 00:00:00+00:00,1.56486434,0.645
BTCUSDT,2020-06-29 00:00:00+00:00,1.57752462,0.6408
BTCUSDT,2020-06-30 00:00:00+00:00,1.56990039,0.6434
BTCUSDT,2020-07-01 00:00:00+00:00,1.5861884,0.6379
BTCUSDT,2020-07-02 00:00:00+00:00,1.56106575,0.6463
BTCUSDT,2020-07-03 00:00:00+00:00,1.5561961,0.6479
BTCUSDT,2020-07-04 00:00:00+00:00,1.56620843,0.6446
BTCUSDT,2020-07-05 00:00:00+00:00,1.55815127,0.6473
BTCUSDT,2020-07-06 00:00:00+00:00,1.60183713,0.6327
BTCUSDT,2020-07-07 00:00:00+00:00,1.58667765,0.6378
BTCUSDT,2020-07-08 00:00:00+00:00,1.61561301,0.6281
BTCUSDT,2020-07-09 00:00:00+00:00,1.58050888,0.6398
BTCUSDT,2020-07-10 00:00:00+00:00,1.58940706,0.6369
BTCUSDT,2020-07-11 00:00:00+00:00,1.58104284,0.6397
BTCUSDT,2020-07-12 00:00:00+00:00,1.58969582,0.6368
BTCUSDT,2020-07-13 00:00:00+00:00,1.58057885,0.6398
BTCUSDT,2020-07-14 00:00:00+00:00,1.58381858,0.6387
BTCUSDT,2020-07-15 00:00:00+00:00,1.57234112,0.6426
BTCUSDT,2020-07-16 00:00:00+00:00,1.56130786,0.6462
BTCUSDT,2020-07-17 00:00:00+00:00,1.56536628,0.6449
BTCUSDT,2020-07-18 00:00:00+00:00,1.56854068,0.6438
BTCUSDT,2020-07-19 00:00:00+00:00,1.57544863,0.6415
BTCUSDT,2020-07-20 00:00:00+00:00,1.56656719,0.6445
BTCUSDT,2020-07-21 00:00:00+00:00,1.6036542,0.6321
BTCUSDT,2020-07-22 00:00:00+00:00,1.62670582,0.6244
BTCUSDT,2020-07-23 00:00:00+00:00,1.6387837,0.6204
BTCUSDT,2020-07-24 00:00:00+00:00,1.62771038,0.6241
BTCUSDT,2020-07-25 00:00:00+00:00,1.6530963,0.6156
BTCUSDT,2020-07-26 00:00:00+00:00,1.69125357,0.6029
BTCUSDT,2020-07-27 00:00:00+00:00,1.87222939,0.5426
BTCUSDT,2020-07-28 00:00:00+00:00,1.84950049,0.5502
BTCUSDT,2020-07-29 00:00:00+00:00,1.87484925,0.5417
BTCUSDT,2020-07-30 00:00:00+00:00,1.87475515,0.5417
BTCUSDT,2020-07-31 00:00:00+00:00,1.90517626,0.5316
BTCUSDT,2020-08-01 00:00:00+00:00,1.97908671,0.507
BTCUSDT,2020-08-02 00:00:00+00:00,1.8599879,0.5467
BTCUSDT,2020-08-03 00:00:00+00:00,1.87772343,0.5408
BTCUSDT,2020-08-04 00:00:00+00:00,1.87038652,0.5432
BTCUSDT,2020-08-05 00:00:00+00:00,1.95126913,0.5162
BTCUSDT,2020-08-06 00:00:00+00:00,1.95155359,0.5161
BTCUSDT,2020-08-07 00:00:00+00:00,1.91764781,0.5275
BTCUSDT,2020-08-08 00:00:00+00:00,1.93742923,0.5209
BTCUSDT,2020-08-09 00:00:00+00:00,1.92470744,0.5251
BTCUSDT,2020-08-10 00:00:00+00:00,1.95320633,0.5156
BTCUSDT,2020-08-11 00:00:00+00:00,1.87194792,0.5427
BTCUSDT,2020-08-12 00:00:00+00:00,1.89982911,0.5334
BTCUSDT,2020-08-13 00:00:00+00:00,1.92924287,0.5236
BTCUSDT,2020-08-14 00:00:00+00:00,1.9265623,0.5245
BTCUSDT,2020-08-15 00:00:00+00:00,1.93989709,0.52
BTCUSDT,2020-08-16 00:00:00+00:00,1.94366153,0.5188
BTCUSDT,2020-08-17 00:00:00+00:00,2.00437877,0.4985
BTCUSDT,2020-08-18 00:00:00+00:00,1.95013602,0.5166
BTCUSDT,2020-08-19 00:00:00+00:00,1.90751141,0.5308
BTCUSDT,2020-08-20 00:00:00+00:00,1.92666487,0.5244
BTCUSDT,2020-08-21 00:00:00+00:00,1.86965642,0.5434
BTCUSDT,2020-08-22 00:00:00+00:00,1.89433444,0.5352
BTCUSDT,2020-08-23 00:00:00+00:00,1.89095764,0.5363
BTCUSDT,2020-08-24 00:00:00+00:00,1.90603293,0.5313
BTCUSDT,2020-08-25 00:00:00+00:00,1.83853818,0.5538
BTCUSDT,2020-08-26 00:00:00+00:00,1.8556766,0.5481
BTCUSDT,2020-08-27 00:00:00+00:00,1.82960462,0.5568
BTCUSDT,2020-08-28 00:00:00+00:00,1.86186629,0.546
BTCUSDT,2020-08-29 00:00:00+00:00,1.85563351,0.5481
BTCUSDT,2020-08-30 00:00:00+00:00,1.88762446,0.5375
BTCUSDT,2020-08-31 00:00:00+00:00,1.88187726,0.5394
